hash_id,age,gender,member_class,contact_member_class,mobile_owned_class,newsletter_received,integrated_datetime
cust_00001247,27,F,Bronze,OK,N,N,2023-02-14 14:48:42.493602
cust_00001248,21,M,Silver,OK,Y,N,2024-09-25 14:48:42.493602
cust_00001249,61,M,Silver,OK,Y,Y,2024-09-18 14:48:42.493602
cust_00001250,45,F,Basic,OK,Y,Y,2023-03-09 14:48:42.493602
cust_00001251,53,F,Bronze,OK,Y,Y,2023-07-18 14:48:42.493602
cust_00001252,41,F,Bronze,OK,Y,N,2025-04-16 14:48:42.493602
cust_00001253,26,F,Basic,OK,Y,N,2024-02-25 14:48:42.493602
cust_00001254,26,F,Basic,OK,Y,N,2023-01-04 14:48:42.493602
cust_00001255,48,F,Silver,OK,Y,Y,2024-05-31 14:48:42.493602
cust_00001256,39,M,Basic,NG,Y,Y,2025-05-17 14:48:42.493602
cust_00001257,30,M,Premium,NG,Y,N,2024-02-09 14:48:42.493602
cust_00001258,41,M,Silver,OK,Y,Y,2023-07-20 14:48:42.493602
cust_00001259,23,M,Basic,OK,Y,Y,2024-07-05 14:48:42.493602
cust_00001260,44,F,Silver,NG,N,Y,2022-11-24 14:48:42.493602
cust_00001261,33,F,Silver,OK,Y,N,2024-05-03 14:48:42.493602
cust_00001262,53,M,Silver,NG,Y,N,2023-05-11 14:48:42.493602
cust_00001263,34,F,Bronze,NG,N,Y,2023-08-06 14:48:42.493602
cust_00001264,40,M,Silver,OK,N,N,2024-12-28 14:48:42.493602
cust_00001265,19,M,Bronze,OK,Y,Y,2022-12-22 14:48:42.493602
cust_00001266,23,F,Basic,NG,Y,Y,2025-05-09 14:48:42.493602
cust_00001267,37,M,Bronze,NG,Y,Y,2022-11-24 14:48:42.493602
cust_00001268,40,F,Silver,OK,Y,Y,2025-01-12 14:48:42.493602
cust_00001269,45,F,Basic,OK,N,Y,2023-04-28 14:48:42.493602
cust_00001270,34,M,Silver,OK,Y,N,2024-08-25 14:48:42.493602
cust_00001271,48,F,Gold,OK,Y,Y,2024-06-01 14:48:42.493602
cust_00001272,57,M,Gold,NG,Y,Y,2023-05-26 14:48:42.493602
cust_00001273,52,F,Bronze,NG,Y,Y,2025-05-12 14:48:42.493602
cust_00001274,21,M,Gold,OK,Y,Y,2025-07-01 14:48:42.493602
cust_00001275,40,M,Gold,NG,Y,Y,2022-11-17 14:48:42.493602
cust_00001276,25,M,Silver,OK,Y,Y,2025-08-25 14:48:42.493602
cust_00001277,32,F,Silver,OK,Y,N,2025-08-18 14:48:42.493602
cust_00001278,72,F,Bronze,OK,Y,N,2023-03-22 14:48:42.493602
cust_00001279,27,M,Basic,OK,Y,N,2023-03-04 14:48:42.493602
cust_00001280,41,F,Bronze,OK,Y,Y,2024-10-17 14:48:42.493602
cust_00001281,45,M,Silver,OK,Y,N,2023-01-25 14:48:42.493602
cust_00001282,49,M,Silver,NG,Y,Y,2023-06-15 14:48:42.493602
cust_00001283,43,M,Basic,NG,Y,Y,2023-09-10 14:48:42.493602
cust_00001284,19,M,Premium,OK,Y,Y,2024-05-23 14:48:42.493602
cust_00001285,35,F,Basic,OK,Y,Y,2024-01-03 14:48:42.493602
cust_00001286,42,M,Gold,OK,N,N,2024-11-30 14:48:42.493602
cust_00001287,24,M,Basic,NG,Y,Y,2023-02-01 14:48:42.493602
cust_00001288,36,F,Silver,OK,Y,Y,2025-06-29 14:48:42.493602
cust_00001289,21,M,Silver,OK,Y,Y,2025-01-17 14:48:42.493602
cust_00001290,24,F,Bronze,OK,Y,N,2025-07-07 14:48:42.493602
cust_00001291,38,F,Bronze,OK,N,N,2023-08-05 14:48:42.493602
cust_00001292,27,F,Silver,OK,Y,Y,2024-09-01 14:48:42.493602
cust_00001293,44,M,Bronze,NG,Y,N,2023-12-16 14:48:42.493602
cust_00001294,48,F,Bronze,NG,Y,N,2024-06-15 14:48:42.493602
cust_00001295,53,M,Premium,OK,Y,Y,2023-02-10 14:48:42.493602
cust_00001296,30,M,Premium,OK,Y,N,2025-06-21 14:48:42.493602
cust_00001297,29,F,Bronze,OK,Y,Y,2025-01-27 14:48:42.493602
cust_00001298,25,F,Gold,NG,Y,Y,2024-04-12 14:48:42.493602
cust_00001299,46,M,Bronze,OK,Y,N,2023-07-22 14:48:42.493602
cust_00001300,49,F,Silver,OK,Y,Y,2024-07-09 14:48:42.493602
cust_00001301,20,M,Silver,OK,Y,Y,2024-06-26 14:48:42.493602
cust_00001302,63,F,Gold,OK,Y,N,2024-05-06 14:48:42.493602
cust_00001303,22,F,Bronze,OK,Y,Y,2022-10-21 14:48:42.493602
cust_00001304,43,M,Gold,OK,Y,Y,2024-08-16 14:48:42.493602
cust_00001305,49,F,Premium,OK,Y,Y,2023-02-26 14:48:42.493602
cust_00001306,57,F,Gold,OK,Y,Y,2023-02-14 14:48:42.493602
cust_00001307,49,F,Basic,OK,Y,Y,2023-08-27 14:48:42.493602
cust_00001308,53,F,Gold,OK,Y,N,2025-02-03 14:48:42.493602
cust_00001309,36,M,Bronze,OK,N,Y,2022-12-22 14:48:42.493602
cust_00001310,54,M,Gold,OK,Y,N,2023-08-16 14:48:42.493602
cust_00001311,24,F,Gold,OK,Y,Y,2023-03-12 14:48:42.493602
cust_00001312,59,M,Bronze,NG,N,N,2024-08-23 14:48:42.493602
cust_00001313,43,M,Bronze,OK,N,N,2025-08-11 14:48:42.493602
cust_00001314,54,F,Basic,OK,Y,Y,2024-06-03 14:48:42.493602
cust_00001315,40,F,Basic,OK,Y,N,2023-06-20 14:48:42.493602
cust_00001316,46,M,Bronze,OK,Y,N,2025-06-06 14:48:42.493602
cust_00001317,42,M,Bronze,OK,Y,Y,2022-12-07 14:48:42.493602
cust_00001318,50,M,Bronze,NG,Y,Y,2023-02-19 14:48:42.493602
cust_00001319,24,M,Silver,OK,Y,N,2023-02-10 14:48:42.493602
cust_00001320,23,F,Basic,OK,Y,N,2023-05-10 14:48:42.493602
cust_00001321,32,M,Bronze,NG,Y,Y,2025-05-02 14:48:42.493602
cust_00001322,28,F,Bronze,NG,Y,Y,2023-01-27 14:48:42.493602
cust_00001323,57,M,Silver,NG,Y,Y,2025-01-28 14:48:42.493602
cust_00001324,31,F,Premium,NG,N,Y,2024-08-17 14:48:42.493602
cust_00001325,69,F,Basic,NG,Y,N,2024-01-31 14:48:42.493602
cust_00001326,35,F,Silver,OK,Y,Y,2024-12-09 14:48:42.493602
cust_00001327,29,M,Silver,OK,N,Y,2023-01-30 14:48:42.493602
cust_00001328,53,F,Gold,OK,N,N,2023-06-17 14:48:42.493602
cust_00001329,47,F,Basic,NG,Y,Y,2024-05-31 14:48:42.493602
cust_00001330,41,F,Premium,NG,N,Y,2025-05-10 14:48:42.493602
cust_00001331,43,F,Basic,OK,Y,Y,2025-08-31 14:48:42.493602
cust_00001332,49,M,Gold,OK,Y,Y,2024-12-08 14:48:42.493602
cust_00001333,31,M,Basic,NG,Y,Y,2025-07-16 14:48:42.493602
cust_00001334,76,F,Bronze,NG,Y,Y,2024-06-30 14:48:42.493602
cust_00001335,69,F,Gold,OK,Y,Y,2024-09-28 14:48:42.493602
cust_00001336,47,M,Bronze,NG,Y,N,2024-02-05 14:48:42.493602
cust_00001337,30,F,Silver,OK,Y,N,2023-11-04 14:48:42.493602
cust_00001338,48,F,Gold,OK,Y,Y,2024-12-19 14:48:42.493602
cust_00001339,23,F,Basic,OK,Y,Y,2025-03-12 14:48:42.493602
cust_00001340,20,F,Silver,OK,Y,N,2023-03-29 14:48:42.493602
cust_00001341,32,F,Silver,OK,Y,Y,2025-05-29 14:48:42.493602
cust_00001342,40,M,Gold,NG,Y,N,2024-12-14 14:48:42.493602
cust_00001343,57,M,Silver,NG,Y,N,2023-10-09 14:48:42.493602
cust_00001344,50,M,Basic,NG,Y,Y,2025-01-18 14:48:42.493602
cust_00001345,50,F,Silver,OK,Y,Y,2024-01-24 14:48:42.493602
cust_00001346,39,F,Basic,OK,Y,Y,2023-11-21 14:48:42.493602
cust_00001347,36,F,Basic,OK,Y,Y,2023-05-29 14:48:42.493602
cust_00001348,37,M,Gold,OK,N,N,2025-09-10 14:48:42.493602
cust_00001349,72,M,Gold,OK,Y,N,2025-07-07 14:48:42.493602
cust_00001350,21,M,Basic,OK,Y,Y,2024-08-05 14:48:42.493602
cust_00001351,57,F,Silver,OK,Y,Y,2023-08-06 14:48:42.493602
cust_00001352,44,F,Premium,NG,Y,Y,2025-07-07 14:48:42.493602
cust_00001353,39,F,Silver,OK,N,Y,2023-05-04 14:48:42.493602
cust_00001354,50,M,Bronze,NG,Y,N,2023-11-18 14:48:42.493602
cust_00001355,41,M,Bronze,OK,Y,N,2025-03-17 14:48:42.493602
cust_00001356,57,M,Gold,NG,Y,Y,2022-12-09 14:48:42.493602
cust_00001357,60,M,Gold,OK,Y,Y,2025-01-23 14:48:42.493602
cust_00001358,38,F,Basic,OK,Y,Y,2025-06-21 14:48:42.493602
cust_00001359,33,M,Bronze,OK,Y,Y,2023-09-21 14:48:42.493602
cust_00001360,44,M,Bronze,NG,N,Y,2022-10-13 14:48:42.493602
cust_00001361,61,F,Bronze,OK,Y,Y,2024-03-22 14:48:42.493602
cust_00001362,30,F,Silver,OK,Y,Y,2023-08-17 14:48:42.493602
cust_00001363,46,F,Bronze,NG,Y,N,2022-11-16 14:48:42.493602
cust_00001364,46,F,Silver,OK,Y,Y,2025-04-03 14:48:42.493602
cust_00001365,50,F,Silver,OK,Y,Y,2023-06-09 14:48:42.493602
cust_00001366,27,M,Bronze,OK,Y,N,2023-11-30 14:48:42.493602
cust_00001367,49,F,Silver,OK,Y,N,2024-03-12 14:48:42.493602
cust_00001368,60,F,Basic,OK,Y,Y,2024-03-09 14:48:42.493602
cust_00001369,29,F,Silver,OK,Y,Y,2023-10-07 14:48:42.493602
cust_00001370,32,M,Basic,OK,Y,N,2023-01-02 14:48:42.493602
cust_00001371,68,M,Basic,OK,Y,Y,2022-10-20 14:48:42.493602
cust_00001372,29,F,Silver,NG,Y,Y,2025-09-06 14:48:42.493602
cust_00001373,56,M,Bronze,OK,Y,Y,2025-09-11 14:48:42.493602
cust_00001374,41,M,Silver,OK,Y,Y,2025-05-03 14:48:42.493602
cust_00001375,32,F,Basic,OK,Y,Y,2025-08-28 14:48:42.493602
cust_00001376,57,F,Bronze,OK,Y,Y,2024-03-21 14:48:42.493602
cust_00001377,39,M,Bronze,OK,Y,N,2023-08-14 14:48:42.493602
cust_00001378,42,M,Bronze,OK,Y,N,2023-06-14 14:48:42.493602
cust_00001379,36,M,Silver,OK,Y,N,2024-09-19 14:48:42.493602
cust_00001380,44,M,Gold,NG,N,Y,2025-08-24 14:48:42.493602
cust_00001381,28,M,Silver,OK,Y,Y,2023-04-28 14:48:42.493602
cust_00001382,37,M,Bronze,OK,Y,N,2023-01-25 14:48:42.493602
cust_00001383,68,F,Bronze,OK,Y,Y,2025-02-19 14:48:42.493602
cust_00001384,32,F,Bronze,OK,Y,Y,2023-08-06 14:48:42.493602
cust_00001385,47,F,Silver,NG,Y,Y,2022-12-15 14:48:42.493602
cust_00001386,35,M,Bronze,OK,Y,Y,2025-08-21 14:48:42.493602
cust_00001387,52,M,Premium,OK,Y,Y,2024-09-13 14:48:42.493602
cust_00001388,27,M,Basic,OK,Y,Y,2023-09-18 14:48:42.493602
cust_00001389,68,F,Basic,OK,Y,N,2023-09-23 14:48:42.493602
cust_00001390,40,M,Silver,OK,Y,Y,2025-06-05 14:48:42.493602
cust_00001391,32,F,Premium,OK,Y,N,2025-09-19 14:48:42.493602
cust_00001392,23,F,Gold,OK,Y,N,2024-05-01 14:48:42.493602
cust_00001393,29,M,Bronze,OK,Y,Y,2025-05-11 14:48:42.493602
cust_00001394,42,M,Bronze,OK,Y,N,2024-01-23 14:48:42.493602
cust_00001395,35,M,Bronze,OK,Y,N,2024-12-30 14:48:42.493602
cust_00001396,55,F,Silver,OK,Y,Y,2024-07-18 14:48:42.493602
cust_00001397,39,F,Bronze,OK,Y,Y,2025-02-13 14:48:42.493602
cust_00001398,32,F,Bronze,NG,Y,Y,2023-09-17 14:48:42.493602
cust_00001399,45,F,Silver,OK,Y,N,2023-09-14 14:48:42.493602
cust_00001400,49,M,Bronze,NG,Y,Y,2024-09-26 14:48:42.493602
cust_00001401,29,M,Gold,OK,Y,Y,2022-11-24 14:48:42.493602
cust_00001402,29,M,Bronze,NG,Y,Y,2023-03-21 14:48:42.493602
cust_00001403,21,F,Basic,OK,Y,Y,2024-04-30 14:48:42.493602
cust_00001404,50,M,Silver,OK,Y,Y,2023-03-29 14:48:42.493602
cust_00001405,47,F,Basic,NG,Y,Y,2024-04-23 14:48:42.493602
cust_00001406,40,M,Bronze,NG,N,N,2023-03-10 14:48:42.493602
cust_00001407,56,F,Gold,OK,N,N,2023-08-09 14:48:42.493602
cust_00001408,53,F,Bronze,OK,Y,N,2023-07-02 14:48:42.493602
cust_00001409,44,F,Bronze,OK,N,Y,2023-09-22 14:48:42.493602
cust_00001410,57,M,Silver,NG,Y,N,2023-01-10 14:48:42.493602
cust_00001411,30,F,Gold,OK,N,Y,2022-12-08 14:48:42.493602
cust_00001412,26,F,Silver,OK,Y,Y,2023-06-01 14:48:42.493602
cust_00001413,33,M,Gold,NG,Y,N,2023-05-15 14:48:42.493602
cust_00001414,22,F,Gold,NG,Y,Y,2022-12-23 14:48:42.493602
cust_00001415,42,F,Silver,OK,Y,Y,2025-08-14 14:48:42.493602
cust_00001416,63,F,Silver,OK,Y,Y,2023-05-01 14:48:42.493602
cust_00001417,21,F,Basic,NG,Y,Y,2025-03-05 14:48:42.493602
cust_00001418,26,M,Silver,OK,N,N,2025-05-09 14:48:42.493602
cust_00001419,40,M,Bronze,NG,Y,Y,2025-06-02 14:48:42.493602
cust_00001420,63,F,Bronze,OK,Y,N,2025-01-11 14:48:42.493602
cust_00001421,35,M,Bronze,OK,Y,Y,2023-05-31 14:48:42.493602
cust_00001422,41,F,Silver,OK,Y,Y,2023-02-10 14:48:42.493602
cust_00001423,21,F,Basic,OK,Y,Y,2023-07-29 14:48:42.493602
cust_00001424,28,F,Bronze,NG,Y,N,2024-04-25 14:48:42.493602
cust_00001425,72,F,Basic,OK,Y,N,2023-09-02 14:48:42.493602
cust_00001426,67,F,Silver,OK,Y,Y,2023-07-20 14:48:42.493602
cust_00001427,18,M,Gold,OK,Y,Y,2024-02-10 14:48:42.493602
cust_00001428,65,M,Bronze,OK,Y,N,2023-05-26 14:48:42.493602
cust_00001429,46,F,Premium,OK,Y,Y,2024-01-22 14:48:42.493602
cust_00001430,57,M,Bronze,OK,Y,Y,2025-04-06 14:48:42.493602
cust_00001431,40,M,Gold,OK,N,Y,2024-11-20 14:48:42.493602
cust_00001432,42,M,Bronze,NG,N,Y,2025-03-21 14:48:42.493602
cust_00001433,41,M,Basic,NG,Y,Y,2023-02-22 14:48:42.493602
cust_00001434,47,F,Bronze,OK,Y,Y,2025-04-22 14:48:42.493602
cust_00001435,27,M,Basic,OK,Y,N,2024-05-08 14:48:42.493602
cust_00001436,20,M,Bronze,OK,Y,N,2022-11-22 14:48:42.493602
cust_00001437,34,M,Bronze,OK,Y,N,2025-02-07 14:48:42.493602
cust_00001438,49,F,Basic,NG,Y,Y,2025-09-08 14:48:42.493602
cust_00001439,30,F,Basic,OK,Y,Y,2023-12-31 14:48:42.493602
cust_00001440,48,M,Bronze,OK,Y,N,2023-07-29 14:48:42.493602
cust_00001441,68,F,Silver,OK,Y,N,2025-09-11 14:48:42.493602
cust_00001442,25,F,Bronze,OK,Y,Y,2024-12-15 14:48:42.493602
cust_00001443,48,M,Silver,OK,Y,Y,2023-01-02 14:48:42.493602
cust_00001444,39,F,Silver,OK,Y,N,2022-10-19 14:48:42.493602
cust_00001445,57,M,Bronze,OK,Y,N,2024-02-11 14:48:42.493602
cust_00001446,29,M,Basic,NG,Y,N,2023-02-02 14:48:42.493602
cust_00001447,48,M,Basic,NG,N,N,2022-11-19 14:48:42.493602
cust_00001448,55,F,Silver,NG,Y,Y,2022-11-30 14:48:42.493602
cust_00001449,64,F,Premium,NG,N,Y,2023-03-25 14:48:42.493602
cust_00001450,48,M,Basic,OK,Y,N,2024-04-15 14:48:42.493602
cust_00001451,41,M,Gold,NG,N,Y,2023-03-08 14:48:42.493602
cust_00001452,45,M,Bronze,OK,Y,Y,2024-04-21 14:48:42.493602
cust_00001453,57,F,Premium,OK,Y,N,2023-03-22 14:48:42.493602
cust_00001454,44,F,Silver,NG,Y,Y,2022-12-01 14:48:42.493602
cust_00001455,20,M,Basic,OK,Y,N,2024-03-30 14:48:42.493602
cust_00001456,62,F,Gold,NG,Y,N,2025-01-20 14:48:42.493602
cust_00001457,48,M,Silver,OK,Y,Y,2025-09-06 14:48:42.493602
cust_00001458,48,F,Silver,NG,Y,Y,2024-08-04 14:48:42.493602
cust_00001459,31,F,Basic,OK,Y,Y,2023-08-05 14:48:42.493602
cust_00001460,47,F,Basic,OK,Y,N,2024-12-28 14:48:42.493602
cust_00001461,37,F,Silver,OK,Y,Y,2022-12-24 14:48:42.493602
cust_00001462,47,M,Gold,NG,Y,Y,2023-06-15 14:48:42.493602
cust_00001463,25,M,Bronze,OK,Y,N,2024-05-27 14:48:42.493602
cust_00001464,47,F,Silver,OK,Y,Y,2024-02-05 14:48:42.493602
cust_00001465,79,M,Bronze,OK,Y,Y,2024-04-21 14:48:42.493602
cust_00001466,22,F,Premium,OK,N,Y,2024-06-14 14:48:42.493602
cust_00001467,69,M,Gold,OK,Y,Y,2023-06-27 14:48:42.493602
cust_00001468,38,F,Bronze,OK,Y,N,2024-10-14 14:48:42.493602
cust_00001469,57,M,Silver,NG,Y,Y,2023-05-21 14:48:42.493602
cust_00001470,52,M,Basic,OK,Y,Y,2024-11-12 14:48:42.493602
cust_00001471,44,M,Gold,OK,Y,N,2025-05-10 14:48:42.493602
cust_00001472,50,M,Silver,OK,Y,N,2025-06-02 14:48:42.493602
cust_00001473,58,M,Basic,OK,Y,Y,2022-09-25 14:48:42.493602
cust_00001474,38,M,Silver,OK,N,N,2023-08-07 14:48:42.493602
cust_00001475,35,M,Bronze,NG,Y,N,2025-07-19 14:48:42.493602
cust_00001476,47,M,Gold,OK,Y,Y,2025-09-01 14:48:42.493602
cust_00001477,54,F,Bronze,OK,Y,N,2025-07-11 14:48:42.493602
cust_00001478,51,F,Bronze,OK,Y,N,2024-11-08 14:48:42.493602
cust_00001479,53,M,Silver,OK,Y,Y,2024-12-26 14:48:42.493602
cust_00001480,39,F,Basic,OK,Y,N,2023-06-28 14:48:42.493602
cust_00001481,54,M,Bronze,OK,Y,N,2025-06-02 14:48:42.493602
cust_00001482,26,F,Silver,NG,Y,N,2022-10-19 14:48:42.493602
cust_00001483,43,M,Bronze,OK,Y,Y,2024-12-09 14:48:42.493602
cust_00001484,18,F,Bronze,OK,Y,Y,2023-06-20 14:48:42.493602
cust_00001485,35,F,Gold,OK,N,Y,2023-03-30 14:48:42.493602
cust_00001486,36,F,Silver,OK,N,Y,2024-03-20 14:48:42.493602
cust_00001487,38,M,Silver,NG,Y,N,2023-07-12 14:48:42.493602
cust_00001488,48,F,Silver,OK,Y,Y,2025-01-16 14:48:42.493602
cust_00001489,37,F,Bronze,NG,Y,Y,2024-10-31 14:48:42.493602
cust_00001490,39,M,Bronze,OK,Y,N,2024-10-29 14:48:42.493602
cust_00001491,32,M,Basic,OK,Y,Y,2022-11-13 14:48:42.493602
cust_00001492,37,F,Silver,OK,Y,Y,2024-08-05 14:48:42.493602
cust_00001493,31,F,Silver,OK,Y,Y,2025-08-27 14:48:42.493602
cust_00001494,23,F,Bronze,OK,N,Y,2025-06-28 14:48:42.493602
cust_00001495,45,M,Bronze,OK,Y,N,2024-08-24 14:48:42.493602
cust_00001496,47,F,Bronze,OK,Y,N,2025-02-20 14:48:42.493602
cust_00001497,45,F,Gold,OK,Y,Y,2023-12-30 14:48:42.493602
cust_00001498,40,F,Silver,OK,N,Y,2024-03-27 14:48:42.493602
cust_00001499,37,F,Silver,OK,Y,N,2025-03-26 14:48:42.493602
cust_00001500,57,M,Basic,NG,N,N,2025-06-25 14:48:42.493602
cust_00001501,42,F,Silver,OK,Y,Y,2023-04-03 14:48:42.493602
cust_00001502,40,F,Basic,NG,Y,N,2022-11-26 14:48:42.493602
cust_00001503,20,F,Bronze,OK,Y,Y,2024-03-29 14:48:42.493602
cust_00001504,36,F,Silver,OK,Y,Y,2024-05-14 14:48:42.493602
cust_00001505,37,F,Bronze,OK,Y,N,2025-08-06 14:48:42.493602
cust_00001506,38,M,Basic,OK,Y,Y,2024-01-10 14:48:42.493602
cust_00001507,44,M,Basic,OK,N,Y,2024-04-16 14:48:42.493602
cust_00001508,42,M,Gold,OK,Y,Y,2024-10-22 14:48:42.493602
cust_00001509,45,M,Silver,OK,Y,Y,2025-02-24 14:48:42.493602
cust_00001510,51,M,Silver,OK,Y,N,2024-12-29 14:48:42.493602
cust_00001511,54,F,Premium,NG,Y,Y,2022-12-12 14:48:42.493602
cust_00001512,49,M,Bronze,OK,Y,Y,2024-08-21 14:48:42.493602
cust_00001513,65,M,Basic,OK,Y,Y,2022-11-04 14:48:42.493602
cust_00001514,19,M,Silver,OK,Y,N,2024-12-23 14:48:42.493602
cust_00001515,30,F,Bronze,NG,Y,Y,2024-05-23 14:48:42.493602
cust_00001516,18,F,Bronze,OK,Y,N,2024-09-10 14:48:42.493602
cust_00001517,47,M,Silver,OK,Y,N,2024-08-12 14:48:42.493602
cust_00001518,59,M,Gold,NG,Y,N,2024-08-20 14:48:42.493602
cust_00001519,32,M,Bronze,NG,Y,N,2025-01-05 14:48:42.493602
cust_00001520,62,F,Basic,OK,N,Y,2023-01-09 14:48:42.493602
cust_00001521,23,F,Bronze,OK,Y,Y,2023-04-28 14:48:42.493602
cust_00001522,63,F,Premium,NG,N,N,2023-12-28 14:48:42.493602
cust_00001523,36,M,Silver,NG,Y,N,2025-01-28 14:48:42.493602
cust_00001524,25,F,Gold,OK,Y,Y,2024-02-18 14:48:42.493602
cust_00001525,41,F,Bronze,OK,Y,Y,2024-06-19 14:48:42.493602
cust_00001526,32,M,Bronze,OK,Y,Y,2024-06-09 14:48:42.493602
cust_00001527,33,F,Gold,OK,Y,N,2022-11-30 14:48:42.493602
cust_00001528,34,M,Basic,OK,N,N,2023-12-24 14:48:42.493602
cust_00001529,53,F,Bronze,OK,Y,Y,2022-12-27 14:48:42.493602
cust_00001530,43,M,Bronze,NG,Y,Y,2023-05-03 14:48:42.493602
cust_00001531,34,M,Basic,NG,Y,Y,2024-12-30 14:48:42.493602
cust_00001532,45,M,Gold,OK,Y,Y,2024-06-23 14:48:42.493602
cust_00001533,49,M,Basic,OK,Y,N,2024-01-30 14:48:42.493602
cust_00001534,33,F,Gold,OK,N,N,2025-08-18 14:48:42.493602
cust_00001535,38,F,Silver,OK,Y,Y,2024-10-29 14:48:42.493602
cust_00001536,26,F,Basic,OK,N,Y,2024-10-20 14:48:42.493602
cust_00001537,29,M,Basic,OK,Y,Y,2024-01-22 14:48:42.493602
cust_00001538,48,M,Bronze,OK,Y,N,2024-03-30 14:48:42.493602
cust_00001539,29,F,Bronze,OK,Y,Y,2025-06-09 14:48:42.493602
cust_00001540,42,M,Bronze,NG,Y,Y,2024-01-23 14:48:42.493602
cust_00001541,49,F,Basic,OK,Y,N,2022-11-17 14:48:42.493602
cust_00001542,25,M,Gold,OK,Y,N,2024-02-15 14:48:42.493602
cust_00001543,44,M,Basic,NG,N,N,2023-01-03 14:48:42.493602
cust_00001544,32,F,Bronze,OK,Y,Y,2024-03-31 14:48:42.493602
cust_00001545,66,F,Bronze,OK,N,Y,2022-11-20 14:48:42.493602
cust_00001546,41,F,Silver,OK,Y,Y,2024-09-25 14:48:42.493602
cust_00001547,53,M,Bronze,NG,Y,N,2023-09-27 14:48:42.493602
cust_00001548,43,F,Basic,OK,Y,N,2022-10-17 14:48:42.493602
cust_00001549,21,F,Bronze,OK,Y,N,2023-10-19 14:48:42.493602
cust_00001550,46,F,Basic,OK,Y,Y,2024-05-19 14:48:42.493602
cust_00001551,65,F,Gold,OK,Y,N,2023-01-09 14:48:42.493602
cust_00001552,45,M,Bronze,OK,Y,Y,2024-11-02 14:48:42.493602
cust_00001553,54,M,Basic,OK,Y,Y,2023-06-02 14:48:42.493602
cust_00001554,58,F,Bronze,NG,Y,Y,2025-03-26 14:48:42.493602
cust_00001555,31,M,Bronze,NG,Y,N,2024-10-26 14:48:42.493602
cust_00001556,31,M,Bronze,OK,Y,Y,2024-03-12 14:48:42.493602
cust_00001557,45,F,Basic,OK,Y,N,2024-05-28 14:48:42.493602
cust_00001558,38,F,Basic,OK,Y,N,2024-04-30 14:48:42.493602
cust_00001559,55,M,Gold,NG,N,Y,2024-05-10 14:48:42.493602
cust_00001560,59,M,Basic,OK,Y,N,2023-01-12 14:48:42.493602
cust_00001561,36,F,Silver,OK,Y,Y,2024-04-12 14:48:42.493602
cust_00001562,32,F,Silver,NG,Y,Y,2025-05-03 14:48:42.493602
cust_00001563,52,F,Basic,NG,Y,N,2025-03-05 14:48:42.493602
cust_00001564,33,M,Silver,OK,Y,N,2024-10-22 14:48:42.493602
cust_00001565,54,F,Basic,NG,Y,Y,2025-04-16 14:48:42.493602
cust_00001566,39,F,Silver,NG,Y,N,2024-07-05 14:48:42.493602
cust_00001567,47,M,Premium,OK,Y,N,2022-12-14 14:48:42.493602
cust_00001568,25,M,Bronze,OK,Y,Y,2024-09-09 14:48:42.493602
cust_00001569,46,F,Gold,NG,Y,Y,2025-02-05 14:48:42.493602
cust_00001570,39,F,Bronze,OK,N,N,2025-04-27 14:48:42.493602
cust_00001571,44,M,Silver,OK,Y,Y,2023-07-20 14:48:42.493602
cust_00001572,29,F,Silver,OK,Y,N,2024-04-11 14:48:42.493602
cust_00001573,50,F,Gold,NG,Y,N,2024-03-15 14:48:42.493602
cust_00001574,57,M,Silver,NG,Y,Y,2022-12-22 14:48:42.493602
cust_00001575,31,F,Bronze,OK,N,N,2024-07-06 14:48:42.493602
cust_00001576,25,M,Gold,NG,Y,Y,2024-05-27 14:48:42.493602
cust_00001577,20,M,Bronze,NG,Y,N,2022-12-01 14:48:42.493602
cust_00001578,46,F,Basic,NG,Y,Y,2024-07-21 14:48:42.493602
cust_00001579,45,F,Bronze,OK,Y,N,2022-12-11 14:48:42.493602
cust_00001580,43,M,Basic,OK,Y,Y,2024-05-08 14:48:42.493602
cust_00001581,31,M,Gold,OK,N,N,2023-04-27 14:48:42.493602
cust_00001582,37,M,Silver,OK,Y,Y,2025-02-21 14:48:42.493602
cust_00001583,45,M,Basic,OK,Y,Y,2024-10-09 14:48:42.493602
cust_00001584,41,F,Bronze,NG,Y,Y,2023-01-24 14:48:42.493602
cust_00001585,72,M,Bronze,OK,Y,N,2023-04-10 14:48:42.493602
cust_00001586,27,F,Bronze,NG,Y,Y,2025-07-13 14:48:42.493602
cust_00001587,48,F,Silver,OK,Y,N,2024-04-17 14:48:42.493602
cust_00001588,38,F,Premium,OK,Y,N,2025-07-31 14:48:42.493602
cust_00001589,39,F,Bronze,OK,Y,N,2025-05-31 14:48:42.493602
cust_00001590,49,M,Bronze,OK,Y,Y,2024-09-12 14:48:42.493602
cust_00001591,48,F,Bronze,OK,Y,N,2025-04-30 14:48:42.493602
cust_00001592,74,F,Basic,NG,Y,Y,2023-03-20 14:48:42.493602
cust_00001593,27,F,Silver,OK,Y,N,2025-09-11 14:48:42.493602
cust_00001594,25,M,Silver,OK,Y,N,2023-06-21 14:48:42.493602
cust_00001595,50,M,Basic,OK,Y,Y,2024-12-06 14:48:42.493602
cust_00001596,44,F,Bronze,OK,N,Y,2024-10-23 14:48:42.493602
