hash_id,Recency,Frequency,Monetary,AOV,AOV_Std,Avg_Discount,Avg_Items
cust_00001776,29,7,7933.06,1133.29,973.5,88.81,1.57
cust_00001777,53,9,9509.58,1056.62,1051.43,111.75,2.0
cust_00001778,240,4,4121.26,1030.31,1252.84,168.72,2.5
cust_00001779,142,3,1662.48,554.16,672.35,38.54,1.67
cust_00001780,29,4,404.69,101.17,63.3,11.02,1.75
cust_00001781,196,5,3859.31,771.86,826.81,108.27,2.8
cust_00001782,130,3,1072.76,357.59,253.74,19.37,2.33
cust_00001783,1,2,805.45,402.72,95.17,38.65,2.5
cust_00001784,228,4,1771.13,442.78,511.64,32.84,1.5
cust_00001785,257,2,1016.31,508.16,596.2,34.78,2.0
cust_00001786,51,2,217.94,108.97,35.96,10.04,3.0
cust_00001787,45,1,204.09,204.09,0.0,25.49,1.0
cust_00001788,28,2,1148.26,574.13,605.51,65.96,4.0
cust_00001789,119,4,1604.26,401.06,294.57,34.32,2.5
cust_00001790,86,2,810.22,405.11,472.8,72.09,1.0
cust_00001791,140,1,71.29,71.29,0.0,7.33,2.0
cust_00001792,3,23,50518.52,2196.46,1944.43,241.9,2.09
cust_00001793,140,2,509.38,254.69,196.01,36.93,1.0
cust_00001794,95,8,7880.37,985.05,870.93,115.61,1.75
cust_00001795,32,2,1004.28,502.14,9.76,44.48,3.0
cust_00001796,46,3,469.16,156.39,113.16,10.55,2.67
cust_00001797,114,6,4818.67,803.11,584.51,61.82,1.5
cust_00001798,65,3,1132.05,377.35,257.36,25.33,2.0
cust_00001799,97,13,19554.46,1504.19,883.12,114.14,2.38
cust_00001800,11,5,3803.28,760.66,748.34,104.18,1.6
cust_00001801,18,12,18605.7,1550.48,1206.12,158.05,1.67
cust_00001802,39,5,3856.03,771.21,964.92,38.5,2.8
cust_00001803,11,5,5158.77,1031.75,829.97,103.0,2.8
cust_00001804,171,2,2291.23,1145.62,28.81,212.34,1.0
cust_00001805,103,3,1068.69,356.23,395.58,22.03,1.33
cust_00001806,51,12,13261.52,1105.13,966.55,79.21,2.17
cust_00001807,71,2,2251.31,1125.66,1508.89,111.35,3.0
cust_00001808,7,14,11027.13,787.65,577.41,67.28,1.79
cust_00001809,28,22,41978.32,1908.11,1466.3,192.54,2.45
cust_00001810,58,9,10981.57,1220.17,1283.21,171.76,2.11
cust_00001811,19,2,864.39,432.2,530.46,84.33,2.5
cust_00001812,254,1,323.61,323.61,0.0,62.92,2.0
cust_00001813,10,8,7434.06,929.26,626.86,80.72,1.88
cust_00001814,118,8,10760.35,1345.04,1586.82,100.46,1.5
cust_00001815,39,8,5179.4,647.42,694.23,91.17,2.12
cust_00001816,72,3,3158.08,1052.69,882.74,189.76,4.0
cust_00001817,41,3,3057.06,1019.02,825.27,175.18,3.67
cust_00001818,64,7,3526.89,503.84,445.51,59.57,2.43
cust_00001819,72,3,710.29,236.76,213.52,33.01,1.33
cust_00001820,51,6,5230.64,871.77,697.54,26.2,2.5
cust_00001821,4,2,190.27,95.14,34.98,7.86,1.0
cust_00001822,127,2,3374.87,1687.44,81.1,216.41,2.5
cust_00001823,31,7,4856.62,693.8,372.65,91.69,1.86
cust_00001824,113,4,1997.63,499.41,637.16,53.56,2.25
cust_00001825,246,1,824.47,824.47,0.0,97.47,1.0
cust_00001826,66,4,1795.32,448.83,146.15,55.1,2.5
cust_00001827,23,7,5794.36,827.77,393.59,67.56,2.0
cust_00001828,278,2,455.84,227.92,202.49,13.86,1.0
cust_00001829,32,14,18537.35,1324.1,1268.96,183.09,2.0
cust_00001830,38,24,58146.74,2422.78,2230.11,179.29,2.38
cust_00001831,303,2,331.38,165.69,103.1,6.32,3.0
cust_00001832,215,2,1280.02,640.01,708.59,21.77,2.5
cust_00001833,228,4,680.64,170.16,83.6,25.16,1.75
cust_00001834,123,2,734.78,367.39,111.0,1.64,2.0
cust_00001835,7,4,1419.52,354.88,309.5,15.92,2.25
cust_00001836,17,13,15461.83,1189.37,805.48,145.66,2.0
cust_00001837,245,2,869.11,434.55,34.68,40.34,1.5
cust_00001838,5,4,514.51,128.63,118.06,10.6,2.5
cust_00001839,57,13,16957.67,1304.44,995.09,145.54,2.0
cust_00001840,1,8,9273.57,1159.2,694.34,97.36,2.12
cust_00001841,43,15,27830.93,1855.4,1247.16,206.1,2.33
cust_00001842,58,2,2072.38,1036.19,1266.48,129.51,3.0
cust_00001843,277,3,696.25,232.08,322.05,39.16,2.0
cust_00001844,159,3,2746.51,915.5,810.52,109.52,1.0
cust_00001845,129,1,955.47,955.47,0.0,17.48,1.0
cust_00001846,19,13,16966.67,1305.13,1432.03,175.0,2.0
cust_00001847,217,2,454.96,227.48,47.23,44.05,3.0
cust_00001848,60,2,256.28,128.14,38.14,7.48,1.0
cust_00001849,26,7,3102.89,443.27,303.58,61.11,1.86
cust_00001850,338,1,2761.45,2761.45,0.0,292.9,3.0
cust_00001851,105,6,3698.65,616.44,677.47,41.04,2.0
cust_00001852,87,2,988.28,494.14,205.78,71.86,2.0
cust_00001853,162,1,325.72,325.72,0.0,56.97,1.0
cust_00001854,27,4,2678.71,669.68,660.03,64.3,1.75
cust_00001855,70,4,537.59,134.4,107.93,15.31,1.5
cust_00001856,60,9,19018.15,2113.13,1970.59,226.88,2.33
cust_00001857,88,4,2700.01,675.0,992.22,67.2,2.75
cust_00001858,1,4,1524.77,381.19,304.12,22.86,1.5
cust_00001859,83,2,2404.36,1202.18,1332.06,70.66,3.0
cust_00001860,17,3,5446.7,1815.57,2578.1,269.33,1.33
cust_00001861,112,2,164.64,82.32,83.13,2.98,2.5
cust_00001862,25,25,52705.13,2108.21,3083.73,141.96,1.96
cust_00001863,317,1,111.08,111.08,0.0,17.8,2.0
cust_00001864,147,3,861.69,287.23,183.47,33.71,2.0
cust_00001865,84,2,824.83,412.42,461.31,40.42,3.0
cust_00001866,20,15,17518.62,1167.91,1034.91,71.52,2.0
cust_00001867,21,8,13135.1,1641.89,1958.5,82.77,2.38
cust_00001868,20,15,51700.71,3446.71,3008.1,368.19,2.47
cust_00001869,148,2,577.73,288.86,399.64,33.34,2.0
cust_00001870,2,4,653.68,163.42,59.41,19.36,1.25
cust_00001871,50,3,1772.05,590.68,904.25,39.05,1.33
cust_00001872,9,8,4754.05,594.26,475.13,84.47,2.12
cust_00001873,175,4,609.63,152.41,87.34,4.54,2.5
cust_00001874,66,4,1225.82,306.46,222.92,32.8,2.0
cust_00001875,186,2,191.47,95.74,49.73,10.08,1.5
cust_00001876,222,1,15.59,15.59,0.0,0.9,4.0
cust_00001877,303,1,28.97,28.97,0.0,2.13,2.0
cust_00001878,86,8,7930.61,991.33,956.45,70.42,2.0
cust_00001879,12,4,1672.12,418.03,397.74,38.98,2.5
cust_00001880,145,2,2815.57,1407.78,1322.93,269.82,1.0
cust_00001881,1,3,4705.3,1568.43,1078.56,150.48,2.67
cust_00001882,130,5,3837.17,767.43,906.64,81.12,1.6
cust_00001883,26,8,13067.46,1633.43,1990.46,164.61,1.75
cust_00001884,2,19,46275.07,2435.53,1957.48,262.5,1.95
cust_00001885,22,4,3933.07,983.27,851.66,95.39,2.25
cust_00001886,60,15,15539.86,1035.99,736.61,99.11,1.93
cust_00001887,71,5,5690.16,1138.03,1170.95,104.78,2.6
cust_00001888,83,7,2248.08,321.15,297.8,40.3,2.0
cust_00001889,62,4,956.13,239.03,100.61,23.24,2.5
cust_00001890,86,4,912.78,228.2,184.56,32.64,2.25
cust_00001891,219,2,522.66,261.33,133.83,14.84,1.5
cust_00001892,28,13,17660.81,1358.52,1140.84,141.17,1.85
cust_00001893,1,15,12943.86,862.92,533.1,115.8,1.6
cust_00001894,4,4,3201.87,800.47,977.08,120.06,2.5
cust_00001895,36,7,6205.59,886.51,695.04,79.86,1.57
cust_00001896,30,6,4284.6,714.1,931.66,70.48,1.67
cust_00001897,27,10,9810.33,981.03,1015.52,61.16,1.8
cust_00001898,111,1,482.81,482.81,0.0,3.65,1.0
cust_00001899,14,4,354.8,88.7,50.6,9.31,2.75
cust_00001900,16,15,31449.9,2096.66,3357.25,248.94,2.2
cust_00001901,19,13,16779.73,1290.75,986.1,124.36,2.0
cust_00001902,259,2,2367.91,1183.96,668.6,57.72,1.5
cust_00001903,173,2,4443.88,2221.94,1779.89,329.74,3.0
cust_00001904,47,7,3515.73,502.25,264.44,52.48,1.71
cust_00001905,19,4,2594.51,648.63,487.35,92.74,2.0
cust_00001906,23,2,357.66,178.83,20.24,2.86,2.5
cust_00001907,177,3,1091.16,363.72,160.36,38.6,2.67
cust_00001908,47,2,628.12,314.06,40.28,36.1,2.0
cust_00001909,18,5,2283.63,456.73,390.83,57.99,2.6
cust_00001910,8,20,55922.24,2796.11,2849.76,362.0,2.05
cust_00001911,98,1,209.98,209.98,0.0,40.55,1.0
cust_00001912,163,4,964.43,241.11,285.74,17.33,2.5
cust_00001913,65,5,3776.07,755.21,697.21,37.02,2.2
cust_00001914,239,1,2451.74,2451.74,0.0,4.1,4.0
cust_00001915,246,2,578.14,289.07,330.97,44.16,2.5
cust_00001916,3,2,277.98,138.99,37.38,13.76,1.0
cust_00001917,84,1,512.87,512.87,0.0,2.83,1.0
cust_00001918,39,3,402.65,134.22,146.38,15.6,1.67
cust_00001919,98,5,4332.23,866.45,1243.83,126.22,3.0
cust_00001920,321,1,55.92,55.92,0.0,9.55,1.0
cust_00001921,62,1,68.85,68.85,0.0,12.38,1.0
cust_00001922,9,5,4575.3,915.06,1090.34,35.45,1.2
cust_00001923,9,9,8511.97,945.77,839.39,74.35,1.11
cust_00001924,181,3,3244.19,1081.4,1028.79,80.38,1.33
cust_00001925,36,8,5369.06,671.13,551.14,78.89,2.38
cust_00001926,244,1,66.73,66.73,0.0,13.22,5.0
cust_00001927,4,25,51920.85,2076.83,2186.59,256.26,2.2
cust_00001928,6,20,57939.06,2896.95,2714.38,287.32,2.25
cust_00001929,179,3,711.98,237.33,104.56,22.21,1.33
cust_00001930,25,5,6675.04,1335.01,805.76,150.6,2.2
cust_00001931,70,2,1046.09,523.04,568.46,45.9,2.0
cust_00001932,143,4,2307.84,576.96,790.99,74.02,1.75
cust_00001933,22,10,10249.03,1024.9,849.81,144.71,2.2
cust_00001934,23,15,31192.12,2079.47,3982.78,193.57,1.87
cust_00001935,75,6,4307.79,717.96,518.16,49.38,1.5
cust_00001936,26,9,11441.65,1271.29,1537.28,159.61,1.33
cust_00001937,18,4,3547.55,886.89,1355.19,75.7,1.75
cust_00001938,41,6,8645.51,1440.92,1645.78,62.8,2.33
cust_00001939,11,9,18465.96,2051.77,2382.53,269.85,2.22
cust_00001940,172,2,5785.73,2892.86,3178.9,316.74,2.5
cust_00001941,35,8,8682.77,1085.35,952.36,113.26,2.38
cust_00001942,23,15,21376.49,1425.1,946.59,94.95,2.4
cust_00001943,85,8,6028.71,753.59,722.85,86.06,2.25
cust_00001944,141,1,142.46,142.46,0.0,20.99,2.0
cust_00001945,268,1,523.3,523.3,0.0,98.78,3.0
cust_00001946,158,3,2296.72,765.57,986.65,84.87,2.33
cust_00001947,36,8,5836.47,729.56,557.01,112.84,2.12
cust_00001948,19,8,3322.46,415.31,281.89,52.69,2.0
cust_00001949,19,4,4777.82,1194.46,1824.89,49.92,2.75
cust_00001950,38,3,1643.33,547.78,484.43,81.42,3.67
cust_00001951,76,2,532.34,266.17,227.91,36.84,2.0
cust_00001952,46,15,26009.38,1733.96,2043.92,167.35,2.0
cust_00001953,3,18,39505.69,2194.76,1095.15,276.68,2.28
cust_00001954,67,3,6052.48,2017.49,3033.47,175.35,3.33
cust_00001955,24,1,258.61,258.61,0.0,49.41,2.0
cust_00001956,22,3,330.65,110.22,108.61,13.13,1.0
cust_00001957,303,2,238.71,119.35,48.84,16.12,2.5
cust_00001958,173,2,228.24,114.12,36.71,7.92,1.5
cust_00001959,199,3,886.72,295.57,372.85,53.61,3.0
cust_00001960,80,2,527.27,263.64,168.71,16.17,1.5
cust_00001961,287,1,532.54,532.54,0.0,14.52,2.0
cust_00001962,175,2,354.05,177.02,36.03,6.53,2.0
cust_00001963,2,6,6123.75,1020.62,1379.9,164.4,1.83
cust_00001964,92,8,10142.52,1267.82,605.44,135.75,2.0
cust_00001965,166,4,1113.03,278.26,195.65,24.76,2.75
cust_00001966,20,4,824.88,206.22,151.17,21.52,2.75
cust_00001967,225,3,622.5,207.5,83.93,26.22,2.0
cust_00001968,15,14,12657.36,904.1,661.46,85.16,2.21
cust_00001969,48,8,3458.17,432.27,260.16,44.84,2.12
cust_00001970,173,3,780.44,260.15,287.23,11.34,1.33
cust_00001971,33,10,7707.23,770.72,429.42,40.2,2.3
cust_00001972,66,5,7555.95,1511.19,951.41,73.03,1.6
cust_00001973,6,7,4247.1,606.73,380.72,48.18,2.29
cust_00001974,52,3,7895.63,2631.88,4184.71,238.56,2.67
cust_00001975,18,14,16842.22,1203.02,951.43,132.32,2.0
cust_00001976,10,1,230.61,230.61,0.0,21.6,1.0
cust_00001977,131,6,5045.02,840.84,767.59,94.34,2.17
cust_00001978,185,2,728.95,364.48,100.66,34.15,1.5
cust_00001979,34,3,1386.08,462.03,308.9,28.85,2.33
cust_00001980,261,4,3926.32,981.58,521.26,56.16,2.5
cust_00001981,33,11,14188.64,1289.88,2346.03,106.21,1.45
cust_00001982,12,18,29801.3,1655.63,1365.65,136.79,1.94
cust_00001983,245,2,1715.25,857.62,974.6,57.09,1.5
cust_00001984,12,15,28617.82,1907.85,2441.46,178.93,1.93
cust_00001985,30,4,3096.76,774.19,505.89,57.04,2.0
cust_00001986,33,2,400.2,200.1,81.2,18.97,1.5
cust_00001987,18,7,2240.93,320.13,348.0,21.64,1.86
cust_00001988,33,10,18334.52,1833.45,2551.06,87.44,2.1
cust_00001989,19,3,1696.65,565.55,470.62,5.2,2.33
cust_00001990,175,3,3216.74,1072.25,810.65,128.09,1.33
cust_00001991,9,10,8114.52,811.45,698.27,70.83,1.7
cust_00001992,54,10,10984.92,1098.49,846.37,145.85,1.7
cust_00001993,43,1,427.09,427.09,0.0,7.38,4.0
cust_00001994,3,20,47326.63,2366.33,2111.59,201.01,1.9
cust_00001995,132,1,479.41,479.41,0.0,38.28,3.0
cust_00001996,13,21,49279.77,2346.66,1611.48,236.94,1.81
cust_00001997,101,2,325.22,162.61,59.79,20.48,1.0
cust_00001998,23,4,3299.75,824.94,1126.27,30.88,1.0
cust_00001999,195,2,281.69,140.84,77.7,8.48,1.5
cust_00002000,63,4,2421.33,605.33,281.6,37.42,3.0
cust_00002001,81,2,528.98,264.49,339.86,24.95,1.0
cust_00002002,45,10,13797.29,1379.73,1845.5,188.8,1.8
cust_00002003,82,5,3024.69,604.94,579.01,68.86,1.8
cust_00002004,66,3,651.14,217.05,119.78,27.03,2.33
cust_00002005,207,2,1199.89,599.95,785.24,84.26,1.5
cust_00002006,60,2,1208.5,604.25,297.21,65.88,2.0
cust_00002007,65,5,6220.28,1244.06,859.73,135.62,1.2
cust_00002008,224,2,688.23,344.12,87.25,2.12,2.5
cust_00002009,49,5,5915.91,1183.18,1647.81,168.27,2.2
cust_00002010,20,3,760.6,253.53,229.17,32.72,3.0
cust_00002011,83,3,3289.95,1096.65,1082.9,47.04,2.0
cust_00002012,20,6,2618.8,436.47,298.04,22.15,1.83
cust_00002013,134,1,650.2,650.2,0.0,103.88,4.0
cust_00002014,12,3,1389.16,463.05,362.95,23.17,2.0
cust_00002015,59,4,3054.32,763.58,672.42,123.8,2.25
cust_00002016,46,4,2356.09,589.02,427.21,60.4,3.0
cust_00002017,10,15,14919.56,994.64,664.89,100.93,1.93
cust_00002018,123,1,529.36,529.36,0.0,43.47,2.0
cust_00002019,59,13,15971.44,1228.57,1634.66,188.57,2.46
cust_00002020,31,15,24128.61,1608.57,1120.75,130.45,2.13
cust_00002021,196,6,4981.08,830.18,662.47,83.08,1.5
cust_00002022,8,3,810.83,270.28,209.29,19.1,3.0
cust_00002023,215,1,441.73,441.73,0.0,50.8,2.0
cust_00002024,59,2,1808.73,904.36,1249.48,155.86,1.5
cust_00002025,137,4,1734.46,433.62,94.58,53.78,1.25
cust_00002026,27,8,7365.15,920.64,575.82,106.19,1.75
cust_00002027,48,4,1481.9,370.48,247.31,48.13,1.75
cust_00002028,18,3,911.56,303.85,238.01,17.53,2.33
cust_00002029,49,8,8593.17,1074.15,880.46,112.98,1.88
cust_00002030,3,5,5885.24,1177.05,1009.85,144.88,2.0
cust_00002031,44,4,5505.64,1376.41,2040.7,67.52,2.25
cust_00002032,55,7,3872.26,553.18,439.15,57.22,2.0
cust_00002033,15,2,765.82,382.91,459.03,46.99,1.5
cust_00002034,30,4,1637.16,409.29,350.17,31.14,3.75
cust_00002035,298,1,243.22,243.22,0.0,26.38,2.0
cust_00002036,34,3,1235.84,411.95,415.93,44.24,1.67
cust_00002037,78,5,8173.15,1634.63,2433.18,108.54,1.6
cust_00002038,179,2,520.01,260.0,52.18,14.34,2.5
cust_00002039,98,2,966.6,483.3,512.19,28.96,3.0
cust_00002040,1,7,5555.13,793.59,1000.2,119.73,1.57
cust_00002041,201,2,1566.64,783.32,435.29,75.62,1.5
cust_00002042,43,8,6449.23,806.15,927.07,88.14,1.75
cust_00002043,43,3,400.91,133.64,45.7,22.62,2.0
cust_00002044,167,2,569.06,284.53,152.71,25.24,2.5
cust_00002045,116,2,262.59,131.3,81.51,7.13,3.0
cust_00002046,46,12,14495.28,1207.94,1535.98,99.83,1.83
cust_00002047,63,5,2548.38,509.68,320.24,64.48,1.0
cust_00002048,31,3,2585.8,861.93,1156.87,135.12,2.67
cust_00002049,45,2,695.72,347.86,445.62,54.68,2.0
cust_00002050,12,13,13704.01,1054.15,850.29,77.65,2.08
cust_00002051,13,4,1813.44,453.36,160.75,66.34,2.25
cust_00002052,35,8,6882.69,860.34,1236.85,101.28,2.0
cust_00002053,164,2,737.98,368.99,170.24,21.4,2.0
cust_00002054,158,3,1259.88,419.96,425.47,56.6,2.33
cust_00002055,99,4,1176.42,294.1,352.19,21.39,1.0
cust_00002056,91,3,1526.26,508.75,538.54,56.59,2.0
cust_00002057,52,3,1305.62,435.21,168.04,16.87,2.0
cust_00002058,28,8,5189.9,648.74,431.97,33.36,2.12
cust_00002059,7,10,18169.67,1816.97,1078.48,153.86,2.2
cust_00002060,53,4,3429.04,857.26,1054.76,60.78,2.25
cust_00002061,49,3,249.37,83.12,35.13,4.59,2.0
cust_00002062,20,4,3691.24,922.81,728.87,111.35,1.25
cust_00002063,225,2,444.42,222.21,26.74,20.42,1.5
cust_00002064,55,4,2199.0,549.75,425.25,60.22,3.0
cust_00002065,332,2,298.64,149.32,80.23,10.18,1.0
cust_00002066,1,5,6644.72,1328.94,1460.26,135.04,2.0
cust_00002067,20,6,2591.71,431.95,224.09,47.42,1.67
cust_00002068,109,3,669.85,223.28,183.7,26.26,3.67
cust_00002069,132,3,2495.54,831.85,595.18,86.32,2.67
cust_00002070,34,4,2495.79,623.95,474.81,43.02,2.25
cust_00002071,152,3,3869.35,1289.78,1536.89,181.75,2.67
cust_00002072,276,4,1901.81,475.45,274.05,62.02,3.25
cust_00002073,24,12,12309.86,1025.82,612.79,103.8,2.0
cust_00002074,39,2,1516.17,758.08,128.5,89.52,4.5
cust_00002075,76,7,5498.92,785.56,646.68,31.63,1.71
cust_00002076,247,2,141.6,70.8,36.27,13.57,2.0
cust_00002077,4,11,13659.65,1241.79,689.51,118.69,1.82
cust_00002078,167,3,942.16,314.05,426.37,50.5,2.33
cust_00002079,12,23,51585.04,2242.83,3206.23,178.75,2.09
cust_00002080,173,4,3763.85,940.96,983.44,63.2,1.75
cust_00002081,18,2,1384.63,692.32,931.35,124.69,2.0
cust_00002082,1,4,2393.32,598.33,397.71,87.51,1.75
cust_00002083,27,13,17076.4,1313.57,1717.59,124.92,2.54
cust_00002084,18,5,1599.42,319.88,225.21,27.13,1.8
cust_00002085,63,10,14621.76,1462.18,1536.44,170.7,2.3
cust_00002086,1,4,1715.82,428.96,294.16,31.51,2.25
cust_00002087,28,4,1549.28,387.32,208.28,41.32,2.0
cust_00002088,273,2,2606.75,1303.38,1441.83,139.71,3.5
cust_00002089,239,3,654.68,218.23,118.62,18.39,2.0
cust_00002090,31,3,1651.66,550.55,115.67,76.63,1.0
cust_00002091,4,7,6091.65,870.24,641.58,74.04,1.57
cust_00002092,37,4,2135.34,533.84,117.76,50.34,2.5
cust_00002093,100,8,9269.83,1158.73,919.3,116.5,2.25
cust_00002094,1,3,813.65,271.22,132.73,34.72,2.67
cust_00002095,141,4,2376.21,594.05,371.62,53.56,1.5
cust_00002096,26,15,38404.9,2560.33,3012.68,182.78,1.67
cust_00002097,23,8,10615.93,1326.99,1017.7,150.43,2.12
cust_00002098,162,2,203.86,101.93,51.75,5.42,2.0
cust_00002099,184,3,1916.75,638.92,264.87,75.81,1.33
cust_00002100,2,3,930.36,310.12,142.25,34.66,1.67
cust_00002101,164,4,5008.45,1252.11,1147.63,106.88,1.5
cust_00002102,88,8,6892.65,861.58,843.82,136.6,2.12
cust_00002103,162,3,3084.36,1028.12,1236.48,73.81,3.0
cust_00002104,94,3,1256.17,418.72,249.38,17.25,2.0
cust_00002105,106,4,1741.03,435.26,304.12,64.47,2.25
cust_00002106,357,1,620.3,620.3,0.0,102.5,1.0
cust_00002107,50,2,780.88,390.44,348.58,63.79,2.0
cust_00002108,88,6,7740.81,1290.14,975.53,175.74,1.83
cust_00002109,191,4,2158.55,539.64,177.73,39.86,2.25
cust_00002110,12,14,25175.94,1798.28,2248.47,178.32,1.86
cust_00002111,34,14,26952.52,1925.18,1686.08,241.62,2.0
cust_00002112,61,4,1990.22,497.55,530.6,81.48,2.0
cust_00002113,145,5,4892.47,978.49,1110.49,61.09,1.8
cust_00002114,193,3,4131.05,1377.02,1967.7,266.61,2.0
cust_00002115,314,1,346.68,346.68,0.0,7.24,3.0
cust_00002116,27,9,7544.08,838.23,811.9,93.37,1.33
cust_00002117,151,2,1795.26,897.63,328.97,106.4,4.0
cust_00002118,68,3,469.92,156.64,92.22,12.06,2.0
cust_00002119,46,2,1672.55,836.28,1016.56,34.32,1.5
cust_00002120,117,2,1392.26,696.13,892.95,77.64,2.5
cust_00002121,35,5,2006.34,401.27,221.42,45.0,1.2
cust_00002122,145,2,2809.69,1404.84,926.68,101.78,1.5
cust_00002123,171,3,796.86,265.62,247.32,48.28,1.67
cust_00002124,84,2,445.21,222.6,154.96,18.0,2.5
cust_00002125,27,7,5110.34,730.05,783.56,54.8,2.14
cust_00002126,65,3,1280.39,426.8,530.44,27.59,1.0
cust_00002127,103,5,1900.74,380.15,290.49,35.98,2.2
cust_00002128,124,2,703.11,351.56,420.35,16.68,2.5
cust_00002129,135,2,2541.71,1270.86,1055.59,167.4,2.5
cust_00002130,22,4,3740.21,935.05,956.88,41.61,1.75
cust_00002131,25,2,592.29,296.14,124.63,50.38,3.5
cust_00002132,57,8,5643.87,705.48,447.58,85.86,2.12
cust_00002133,48,8,5955.26,744.41,558.53,70.78,1.88
cust_00002134,1,15,24048.82,1603.25,972.92,123.29,1.87
cust_00002135,13,8,16362.7,2045.34,2352.27,268.76,2.75
cust_00002136,106,4,2359.7,589.93,562.01,75.85,1.5
cust_00002137,110,4,4116.18,1029.04,1487.63,81.91,2.25
cust_00002138,96,2,742.8,371.4,518.95,3.06,1.5
cust_00002139,35,10,10932.95,1093.3,535.92,155.18,2.3
cust_00002140,54,1,502.83,502.83,0.0,19.41,1.0
cust_00002141,122,3,1559.27,519.76,484.79,72.04,2.0
cust_00002142,243,2,486.91,243.46,290.44,43.42,3.0
cust_00002143,74,4,3461.35,865.34,817.63,49.64,3.0
cust_00002144,8,12,9880.14,823.34,940.22,74.2,1.92
cust_00002145,140,3,348.37,116.12,114.01,16.78,2.33
cust_00002146,25,4,1273.9,318.48,193.73,13.18,2.75
cust_00002147,18,15,43464.29,2897.62,2778.94,255.01,2.4
cust_00002148,5,16,40449.62,2528.1,3150.54,201.52,2.19
cust_00002149,7,8,9987.44,1248.43,1181.16,158.85,2.5
cust_00002150,52,4,2662.12,665.53,416.3,74.76,2.75
cust_00002151,23,7,5009.15,715.59,557.62,63.33,2.29
cust_00002152,88,4,5452.51,1363.13,1303.79,110.51,2.5
cust_00002153,8,15,17981.19,1198.75,1170.72,135.27,1.73
cust_00002154,6,4,1334.28,333.57,356.83,30.71,2.25
cust_00002155,183,4,7272.96,1818.24,2155.41,165.98,2.5
cust_00002156,81,6,4949.92,824.99,617.39,111.78,1.83
cust_00002157,4,15,26851.66,1790.11,1080.38,239.05,2.07
cust_00002158,6,8,6351.35,793.92,414.32,97.62,1.5
cust_00002159,6,6,4411.32,735.22,337.51,60.38,2.67
cust_00002160,17,9,12568.14,1396.46,967.52,122.09,3.33
cust_00002161,31,7,3542.28,506.04,431.93,9.75,2.0
cust_00002162,65,4,1006.66,251.66,165.4,20.42,2.25
cust_00002163,152,2,521.59,260.8,120.99,35.2,1.5
cust_00002164,1,7,2262.04,323.15,136.03,29.72,1.57
cust_00002165,14,4,2500.71,625.18,814.26,57.34,2.25
cust_00002166,105,2,1097.57,548.79,87.02,86.33,5.0
cust_00002167,85,3,558.76,186.25,114.45,14.65,1.67
cust_00002168,188,2,223.61,111.8,40.48,11.29,1.5
cust_00002169,53,3,1132.27,377.42,198.43,35.94,2.67
cust_00002170,24,6,9950.02,1658.34,3349.44,79.96,2.0
cust_00002171,82,8,4883.52,610.44,330.03,53.32,1.75
cust_00002172,235,2,58.17,29.08,31.33,3.88,2.0
cust_00002173,13,18,36082.05,2004.56,1535.95,186.33,2.33
cust_00002174,201,3,855.35,285.12,50.62,27.16,2.33
cust_00002175,11,4,1208.02,302.0,285.28,14.34,1.0
cust_00002176,257,3,2595.24,865.08,648.69,27.32,2.67
cust_00002177,70,18,64585.01,3588.06,3232.44,401.29,2.22
cust_00002178,78,3,1627.65,542.55,492.41,16.96,2.33
cust_00002179,175,2,450.82,225.41,6.66,32.12,1.0
cust_00002180,3,14,20276.65,1448.33,1432.92,138.74,2.07
cust_00002181,44,8,2245.53,280.69,192.25,28.75,1.62
cust_00002182,256,1,276.66,276.66,0.0,16.81,1.0
cust_00002183,113,3,2171.63,723.88,1003.91,20.97,2.0
cust_00002184,4,5,2031.7,406.34,464.6,55.22,1.4
cust_00002185,3,15,18376.77,1225.12,730.95,113.04,1.6
cust_00002186,129,2,2167.29,1083.64,237.09,148.91,2.0
cust_00002187,192,3,1607.24,535.75,240.61,64.29,1.33
cust_00002188,13,4,1029.99,257.5,49.1,37.98,1.5
cust_00002189,141,4,5783.65,1445.91,1604.7,243.18,1.25
cust_00002190,66,5,4434.78,886.96,873.6,41.4,2.8
cust_00002191,26,3,391.26,130.42,87.01,11.59,3.0
cust_00002192,93,5,2571.47,514.29,215.31,20.11,2.6
cust_00002193,130,2,1697.85,848.92,943.61,105.67,1.5
cust_00002194,151,2,2055.02,1027.51,837.21,111.84,1.5
cust_00002195,52,8,5108.86,638.61,336.62,41.52,2.62
cust_00002196,21,7,2658.69,379.81,287.04,40.95,2.43
cust_00002197,37,3,509.74,169.91,162.17,18.2,2.0
cust_00002198,37,12,23221.33,1935.11,2213.16,175.57,2.42
cust_00002199,116,7,8033.25,1147.61,1134.41,105.72,2.43
cust_00002200,63,4,6271.82,1567.96,1306.25,219.44,3.25
cust_00002201,3,8,6693.98,836.75,899.45,65.6,1.75
cust_00002202,130,3,1536.1,512.03,263.2,71.12,2.33
cust_00002203,35,13,22225.46,1709.65,1422.64,201.44,2.15
cust_00002204,39,3,2776.29,925.43,910.76,100.67,3.0
cust_00002205,127,9,23977.19,2664.13,4764.03,178.71,2.56
cust_00002206,8,24,57972.91,2415.54,2802.27,245.83,2.0
cust_00002207,18,2,1679.02,839.51,1020.75,108.36,2.5
